alpha power seltype Ne rec mut s1 s2 h t nsim tf
0.03 0.34 OD 20000 1e-7 1e-7 1 1 0 160000 100 0.5
0.03 0.34 OD 20000 1e-7 1e-7 0.1 1 0 16000 100 0.09090909
0.03 0.34 OD 20000 1e-7 1e-7 0.01 0.1 0 16000 100 0.09090909
0.03 0.347826086956522 OD 2000 1e-7 1e-8 0.02 0.1 0 160000 92 0.1666667
0.03 0.347368421052632 OD 2000 1e-8 1e-8 1 0.2 0 32000 95 0.1666667
0.03 0.347368421052632 OD 2000 1e-8 1e-8 0.02 0.02 0 32000 95 0.5
0.03 0.34375 OD 2000 1e-8 1e-8 0.5 1 0 32000 96 0.3333333
0.03 0.341463414634146 OD 2000 1e-8 1e-8 0.5 0.5 0 16000 82 0.5
0.03 0.340425531914894 OD 2000 1e-8 1e-8 1 0.1 0 32000 94 0.09090909
0.03 0.34020618556701 OD 2000 1e-7 1e-8 0.1 0.5 0 320000 97 0.1666667
0.03 0.33 OD 2000 1e-8 1e-7 0.01 0.02 0 16000 100 0.5
0.03 0.33 OD 2000 1e-7 1e-7 1 0.5 0 16000 100 0.5
0.03 0.33 OD 2000 1e-7 1e-7 0.5 0.1 0 32000 100 0.1666667
0.03 0.33 OD 2000 1e-7 1e-7 0.2 0.1 0 16000 100 0.3333333
0.03 0.33 OD 2000 1e-7 1e-7 0.05 0.1 0 32000 100 0.3333333
0.03 0.33 OD 20000 1e-8 1e-8 0.1 0.02 0 320000 100 0.1666667
0.03 0.33 OD 20000 1e-8 1e-7 0.1 0.5 0 160000 100 0.1666667
0.03 0.33 OD 20000 1e-8 1e-7 0.1 0.2 0 160000 100 0.5
0.03 0.33 OD 20000 1e-8 1e-7 0.02 0.1 0 160000 100 0.1666667
0.03 0.337837837837838 OD 2000 1e-8 1e-8 1 0.5 0 16000 74 0.3333333
0.03 0.337078651685393 OD 2000 1e-8 1e-8 0.5 0.5 0 32000 89 0.5
0.03 0.333333333333333 OD 2000 1e-8 1e-8 0.05 0.05 0 32000 96 0.5
0.03 0.333333333333333 OD 2000 1e-8 1e-8 0.05 0.05 0 16000 90 0.5
0.03 0.333333333333333 OD 2000 1e-8 1e-8 0.02 0.1 0 32000 93 0.1666667
0.03 0.333333333333333 OD 2000 1e-7 1e-8 0.1 0.5 0 32000 87 0.1666667
0.03 0.333333333333333 OD 2000 1e-7 1e-8 0.05 0.05 0 32000 87 0.5
0.03 0.333333333333333 OD 2000 1e-7 1e-7 0.01 0.05 0 32000 81 0.1666667
0.03 0.32 OD 2000 1e-8 1e-7 0.1 0.2 0 16000 100 0.3333333
0.03 0.32 OD 2000 1e-8 1e-7 0.1 0.05 0 16000 100 0.5
0.03 0.32 OD 2000 1e-8 1e-7 0.05 0.1 0 16000 100 0.3333333
0.03 0.32 OD 2000 1e-8 1e-7 0.02 0.01 0 16000 100 0.3333333
0.03 0.32 OD 2000 1e-7 1e-7 0.2 0.1 0 32000 100 0.3333333
0.03 0.32 OD 2000 1e-7 1e-7 0.1 0.05 0 32000 100 0.3333333
0.03 0.32 OD 2000 1e-7 1e-7 0.1 0.02 0 32000 100 0.1666667
0.03 0.32 OD 2000 1e-7 1e-7 0.02 0.1 0 32000 100 0.1666667
0.03 0.32 OD 2000 1e-7 1e-7 0.02 0.01 0 32000 100 0.3333333
0.03 0.32 OD 20000 1e-8 1e-8 0.05 0.02 0 320000 100 0.2857143
0.03 0.32 OD 20000 1e-8 1e-8 0.02 0.1 0 320000 100 0.1666667
0.03 0.32 OD 20000 1e-8 1e-8 0.02 0.05 0 160000 100 0.2857143
0.03 0.32 OD 20000 1e-8 1e-7 0.01 0.02 0 160000 100 0.5
0.03 0.32 OD 20000 1e-7 1e-7 0.2 0.2 0 320000 100 0.5
0.03 0.329411764705882 OD 2000 1e-8 1e-8 0.5 0.2 0 32000 85 0.2857143
0.03 0.329113924050633 OD 2000 1e-7 1e-8 1 0.5 0 16000 79 0.3333333
0.03 0.326315789473684 OD 2000 1e-7 1e-8 0.2 1 0 320000 95 0.1666667
0.03 0.326315789473684 OD 2000 1e-7 1e-8 0.05 0.05 0 160000 95 0.5
0.03 0.326086956521739 OD 2000 1e-7 1e-8 0.02 0.02 0 320000 92 0.5
0.03 0.323232323232323 OD 2000 1e-8 1e-8 0.02 0.01 0 160000 99 0.3333333
0.03 0.32183908045977 OD 2000 1e-8 1e-8 0.5 0.2 0 16000 87 0.2857143
0.03 0.32183908045977 OD 2000 1e-8 1e-8 0.01 0.01 0 16000 87 0.5
0.03 0.321428571428571 OD 2000 1e-7 1e-8 1 0.5 0 160000 84 0.3333333
0.03 0.31 OD 2000 1e-8 1e-8 0.2 0.1 0 320000 100 0.5
0.03 0.31 OD 2000 1e-8 1e-8 0.1 0.05 0 160000 100 0.3333333
0.03 0.31 OD 2000 1e-8 1e-8 0.01 0.02 0 320000 100 0.5
0.03 0.31 OD 2000 1e-7 1e-7 0.05 0.1 0 32000 100 0.5
0.03 0.31 OD 2000 1e-7 1e-7 0.02 0.05 0 16000 100 0.2857143
0.03 0.31 OD 20000 1e-8 1e-8 1 0.5 0 160000 100 0.5
0.03 0.31 OD 20000 1e-8 1e-8 0.02 0.05 0 320000 100 0.5
0.03 0.31 OD 20000 1e-8 1e-8 0.01 0.02 0 320000 100 0.3333333
0.03 0.31 OD 20000 1e-8 1e-7 0.1 0.05 0 160000 100 0.5
0.03 0.319587628865979 OD 2000 1e-7 1e-8 0.02 0.05 0 320000 97 0.2857143
0.03 0.316831683168317 OD 20000 1e-8 1e-8 1 1 0 32000 101 0.5
0.03 0.315789473684211 OD 2000 1e-7 1e-8 0.1 0.1 0 160000 95 0.5
0.03 0.315217391304348 OD 2000 1e-7 1e-8 0.1 1 0 160000 92 0.09090909
0.03 0.314606741573034 OD 2000 1e-8 1e-8 1 0.5 0 32000 89 0.5
0.03 0.314606741573034 OD 2000 1e-7 1e-8 1 0.5 0 320000 89 0.3333333
0.03 0.313953488372093 OD 2000 1e-8 1e-8 1 0.1 0 16000 86 0.09090909
0.03 0.313953488372093 OD 2000 1e-8 1e-8 0.2 0.2 0 16000 86 0.5
0.03 0.313953488372093 OD 2000 1e-8 1e-8 0.1 0.1 0 32000 86 0.5
0.03 0.313953488372093 OD 2000 1e-7 1e-8 0.05 0.05 0 16000 86 0.5
0.03 0.3125 OD 2000 1e-8 1e-8 0.05 0.1 0 32000 96 0.3333333
0.03 0.311827956989247 OD 2000 1e-7 1e-8 1 0.1 0 320000 93 0.09090909
0.03 0.311111111111111 OD 2000 1e-7 1e-8 0.02 0.02 0 32000 90 0.5
0.03 0.310344827586207 OD 2000 1e-7 1e-8 1 0.2 0 160000 87 0.1666667
0.03 0.307692307692308 OD 2000 1e-8 1e-8 0.5 1 0 16000 78 0.5
0.03 0.307692307692308 OD 2000 1e-8 1e-8 0.02 0.05 0 16000 91 0.2857143
0.03 0.307692307692308 OD 2000 1e-7 1e-8 1 0.5 0 16000 78 0.5
0.03 0.307692307692308 OD 2000 1e-7 1e-7 0.05 0.01 0 160000 26 0.1666667
0.03 0.305882352941176 OD 2000 1e-7 1e-8 0.2 0.5 0 16000 85 0.2857143
0.03 0.305263157894737 OD 2000 1e-8 1e-8 0.2 0.2 0 32000 95 0.5
0.03 0.304347826086957 OD 2000 1e-7 1e-8 0.05 0.1 0 160000 92 0.3333333
0.03 0.303370786516854 OD 2000 1e-7 1e-8 0.5 1 0 320000 89 0.5
0.03 0.303030303030303 OD 2000 1e-8 1e-8 0.1 0.2 0 320000 99 0.5
0.03 0.302083333333333 OD 2000 1e-7 1e-8 0.1 0.1 0 320000 96 0.5
0.03 0.302083333333333 OD 2000 1e-7 1e-8 0.05 0.05 0 320000 96 0.5
0.03 0.301075268817204 OD 2000 1e-8 1e-8 0.2 1 0 32000 93 0.1666667
0.03 0.2 OD 2000 1e-8 1e-8 0.2 0.1 0 32000 90 0.5
0.03 0.2 OD 2000 1e-8 1e-8 0.1 0.05 0 160000 100 0.5
0.03 0.2 OD 2000 1e-8 1e-8 0.05 0.1 0 160000 100 0.5
0.03 0.2 OD 2000 1e-8 1e-7 0.1 0.02 0 320000 100 0.5
0.03 0.2 OD 2000 1e-7 1e-8 0.5 1 0 32000 85 0.5
0.03 0.2 OD 2000 1e-7 1e-8 0.01 0.02 0 16000 85 0.3333333
0.03 0.2 OD 20000 1e-8 1e-8 0.5 0.2 0 160000 100 0.5
0.03 0.2 OD 20000 1e-8 1e-7 0.1 0.01 0 16000 100 0.09090909
0.03 0.2 OD 20000 1e-7 1e-8 0.5 1 0 320000 100 0.3333333
0.03 0.2 OD 20000 1e-7 1e-8 0.2 0.1 0 320000 100 0.3333333
0.03 0.2 OD 20000 1e-7 1e-7 0.2 0.5 0 320000 100 0.5
0.03 0.29 OD 2000 1e-8 1e-7 1 0.1 0 32000 100 0.09090909
0.03 0.29 OD 2000 1e-8 1e-7 0.02 0.1 0 320000 100 0.5
0.03 0.29 OD 2000 1e-8 1e-7 0.02 0.01 0 16000 100 0.5
0.03 0.29 OD 2000 1e-7 1e-7 0.02 0.1 0 16000 100 0.1666667
0.03 0.29 OD 2000 1e-7 1e-7 0.02 0.01 0 32000 100 0.5
0.03 0.29 OD 20000 1e-8 1e-8 1 0.5 0 320000 100 0.5
0.03 0.29 OD 20000 1e-8 1e-8 0.2 1 0 320000 100 0.1666667
0.03 0.29 OD 20000 1e-8 1e-8 0.1 0.05 0 320000 100 0.5
0.03 0.29 OD 20000 1e-8 1e-8 0.01 0.01 0 160000 100 0.5
0.03 0.29 OD 20000 1e-8 1e-7 0.5 0.2 0 160000 100 0.5
0.03 0.29 OD 20000 1e-7 1e-7 0.02 0.02 0 320000 100 0.5
0.03 0.298850574712644 OD 2000 1e-7 1e-8 1 0.1 0 160000 87 0.09090909
0.03 0.296703296703297 OD 2000 1e-7 1e-8 0.2 0.2 0 160000 91 0.5
0.03 0.296296296296296 OD 2000 1e-8 1e-8 0.2 0.1 0 16000 81 0.5
0.03 0.295454545454545 OD 2000 1e-8 1e-8 0.2 0.5 0 32000 88 0.2857143
0.03 0.295454545454545 OD 2000 1e-7 1e-8 0.02 0.02 0 16000 88 0.5
0.03 0.293478260869565 OD 2000 1e-7 1e-8 0.1 0.2 0 320000 92 0.3333333
0.03 0.292929292929293 OD 2000 1e-8 1e-8 0.1 0.5 0 160000 99 0.1666667
0.03 0.292929292929293 OD 2000 1e-8 1e-7 0.1 1 0 32000 99 0.09090909
0.03 0.291666666666667 OD 2000 1e-8 1e-8 0.01 0.05 0 32000 72 0.1666667
0.03 0.291666666666667 OD 2000 1e-7 1e-8 0.1 0.1 0 160000 96 0.5
0.03 0.290322580645161 OD 2000 1e-8 1e-8 0.1 0.5 0 32000 93 0.1666667
0.03 0.28 OD 2000 1e-8 1e-8 0.5 1 0 160000 100 0.5
0.03 0.28 OD 2000 1e-8 1e-8 0.01 0.02 0 320000 100 0.3333333
0.03 0.28 OD 2000 1e-7 1e-8 0.5 1 0 16000 75 0.3333333
0.03 0.28 OD 2000 1e-7 1e-7 1 0.1 0 320000 100 0.09090909
0.03 0.28 OD 2000 1e-7 1e-7 0.2 0.1 0 16000 100 0.5
0.03 0.28 OD 2000 1e-7 1e-7 0.1 0.2 0 16000 100 0.5
0.03 0.28 OD 2000 1e-7 1e-7 0.02 0.01 0 16000 100 0.5
0.03 0.28 OD 2000 1e-7 1e-7 0.01 0.02 0 16000 100 0.3333333
0.03 0.28 OD 20000 1e-8 1e-8 1 0.5 0 320000 100 0.3333333
0.03 0.28 OD 20000 1e-8 1e-8 0.2 0.1 0 160000 100 0.3333333
0.03 0.28 OD 20000 1e-8 1e-8 0.1 0.2 0 160000 100 0.5
0.03 0.28 OD 20000 1e-8 1e-8 0.05 0.1 0 160000 100 0.3333333
0.03 0.28 OD 20000 1e-8 1e-8 0.01 0.02 0 320000 100 0.5
0.03 0.28 OD 20000 1e-8 1e-7 1 0.1 0 16000 100 0.09090909
0.03 0.28 OD 20000 1e-8 1e-7 0.05 0.1 0 160000 100 0.5
0.03 0.28 OD 20000 1e-8 1e-7 0.02 0.05 0 160000 100 0.5
0.03 0.28 OD 20000 1e-8 1e-7 0.01 0.05 0 160000 100 0.1666667
0.03 0.287234042553192 OD 2000 1e-7 1e-8 0.1 1 0 320000 94 0.09090909
0.03 0.287234042553192 OD 2000 1e-7 1e-8 0.1 0.02 0 320000 94 0.1666667
0.03 0.287128712871287 OD 20000 1e-8 1e-8 1 1 0 16000 101 0.5
0.03 0.285714285714286 OD 2000 1e-8 1e-8 1 0.5 0 320000 98 0.5
0.03 0.285714285714286 OD 2000 1e-7 1e-8 1 0.2 0 320000 91 0.1666667
0.03 0.285714285714286 OD 2000 1e-7 1e-8 0.2 0.5 0 16000 84 0.5
0.03 0.284210526315789 OD 2000 1e-7 1e-8 0.1 0.05 0 160000 95 0.3333333
0.03 0.284210526315789 OD 2000 1e-7 1e-8 0.01 0.01 0 160000 95 0.5
0.03 0.280898876404494 OD 2000 1e-8 1e-8 0.02 0.02 0 16000 89 0.5
0.03 0.280898876404494 OD 2000 1e-7 1e-8 0.2 0.2 0 320000 89 0.5
0.03 0.27 OD 2000 1e-7 1e-7 0.5 0.1 0 16000 100 0.1666667
0.03 0.27 OD 2000 1e-7 1e-7 0.2 0.5 0 32000 100 0.5
0.03 0.27 OD 2000 1e-7 1e-7 0.1 0.2 0 32000 100 0.5
0.03 0.27 OD 2000 1e-7 1e-7 0.1 0.2 0 32000 100 0.3333333
0.03 0.27 OD 2000 1e-7 1e-7 0.1 0.05 0 32000 100 0.5
0.03 0.27 OD 20000 1e-8 1e-8 0.2 0.5 0 320000 100 0.5
0.03 0.27 OD 20000 1e-8 1e-8 0.1 0.05 0 320000 100 0.3333333
0.03 0.27 OD 20000 1e-8 1e-7 0.1 0.02 0 160000 100 0.1666667
0.03 0.27 OD 20000 1e-7 1e-7 0.5 1 0 160000 100 0.3333333
0.03 0.27 OD 20000 1e-7 1e-7 0.1 0.1 0 320000 100 0.5
0.03 0.27906976744186 OD 2000 1e-8 1e-8 1 0.2 0 16000 86 0.1666667
0.03 0.278350515463918 OD 2000 1e-8 1e-7 0.05 0.01 0 16000 97 0.1666667
0.03 0.277777777777778 OD 2000 1e-7 1e-8 0.02 0.1 0 320000 90 0.1666667
0.03 0.277227722772277 OD 20000 1e-7 1e-7 0.1 0.1 0 320000 101 0.5
0.03 0.276595744680851 OD 2000 1e-7 1e-8 0.1 0.1 0 320000 94 0.5
0.03 0.274725274725275 OD 2000 1e-8 1e-8 0.1 0.05 0 32000 91 0.3333333
0.03 0.273809523809524 OD 2000 1e-7 1e-8 0.5 0.5 0 16000 84 0.5
0.03 0.272727272727273 OD 2000 1e-8 1e-8 0.5 1 0 320000 99 0.5
0.03 0.272727272727273 OD 2000 1e-8 1e-8 0.5 0.1 0 16000 88 0.1666667
0.03 0.270833333333333 OD 2000 1e-8 1e-8 0.5 1 0 32000 96 0.5
0.03 0.27027027027027 OD 2000 1e-8 1e-8 1 0.5 0 16000 74 0.5
0.03 0.26 OD 2000 1e-7 1e-7 0.5 1 0 16000 100 0.5
0.03 0.26 OD 20000 1e-8 1e-8 0.2 1 0 160000 100 0.1666667
0.03 0.26 OD 20000 1e-8 1e-8 0.01 0.02 0 160000 100 0.3333333
0.03 0.26 OD 20000 1e-8 1e-7 0.1 1 0 16000 100 0.09090909
0.03 0.26 OD 20000 1e-8 1e-7 0.05 0.02 0 160000 100 0.5
0.03 0.269230769230769 OD 2000 1e-7 1e-7 0.05 0.01 0 160000 26 0.5
0.03 0.268817204301075 OD 2000 1e-7 1e-8 0.05 0.1 0 320000 93 0.5
0.03 0.268041237113402 OD 2000 1e-7 1e-8 0.05 0.02 0 160000 97 0.2857143
0.03 0.267441860465116 OD 2000 1e-7 1e-8 0.1 0.1 0 16000 86 0.5
0.03 0.266666666666667 OD 2000 1e-7 1e-8 0.2 1 0 16000 75 0.1666667
0.03 0.266666666666667 OD 2000 1e-7 1e-8 0.1 0.05 0 320000 90 0.3333333
0.03 0.266666666666667 OD 2000 1e-7 1e-8 0.05 0.1 0 32000 90 0.3333333
0.03 0.26530612244898 OD 2000 1e-8 1e-8 1 0.5 0 160000 98 0.5
0.03 0.264367816091954 OD 2000 1e-8 1e-8 0.02 0.01 0 16000 87 0.3333333
0.03 0.263157894736842 OD 2000 1e-8 1e-8 0.05 0.01 0 160000 19 0.1666667
0.03 0.263157894736842 OD 2000 1e-7 1e-8 0.5 0.1 0 160000 95 0.1666667
0.03 0.261904761904762 OD 2000 1e-8 1e-8 0.2 0.5 0 16000 84 0.2857143
0.03 0.261904761904762 OD 2000 1e-8 1e-8 0.1 0.2 0 16000 84 0.5
0.03 0.261363636363636 OD 2000 1e-8 1e-8 0.05 0.02 0 16000 88 0.2857143
0.03 0.261363636363636 OD 2000 1e-8 1e-8 0.02 0.05 0 32000 88 0.2857143
0.03 0.260869565217391 OD 2000 1e-7 1e-8 0.02 0.01 0 320000 92 0.3333333
0.03 0.260416666666667 OD 2000 1e-7 1e-8 0.2 0.1 0 160000 96 0.3333333
0.03 0.260416666666667 OD 2000 1e-7 1e-8 0.01 0.02 0 160000 96 0.3333333
0.03 0.25 OD 2000 1e-8 1e-7 1 0.2 0 320000 100 0.5
0.03 0.25 OD 2000 1e-7 1e-8 0.01 0.01 0 320000 92 0.5
0.03 0.25 OD 20000 1e-8 1e-8 0.2 0.5 0 160000 100 0.2857143
0.03 0.25 OD 20000 1e-8 1e-8 0.05 0.1 0 160000 100 0.5
0.03 0.25 OD 20000 1e-8 1e-8 0.02 0.01 0 160000 100 0.5
0.03 0.25 OD 20000 1e-8 1e-7 0.5 0.1 0 160000 100 0.1666667
0.03 0.25 OD 20000 1e-7 1e-8 1 0.5 0 320000 100 0.5
0.03 0.25 OD 20000 1e-7 1e-8 0.05 0.05 0 320000 100 0.5
0.03 0.25 OD 20000 1e-7 1e-7 0.01 0.02 0 320000 100 0.3333333
0.03 0.258823529411765 OD 2000 1e-7 1e-8 0.5 1 0 32000 85 0.3333333
0.03 0.256410256410256 OD 2000 1e-8 1e-8 0.1 0.1 0 16000 78 0.5
0.03 0.25609756097561 OD 2000 1e-8 1e-8 0.1 0.05 0 16000 82 0.5
0.03 0.253521126760563 OD 2000 1e-7 1e-8 0.01 0.05 0 32000 71 0.1666667
0.03 0.253333333333333 OD 2000 1e-7 1e-8 0.5 1 0 16000 75 0.5
0.03 0.253012048192771 OD 2000 1e-7 1e-8 0.1 0.2 0 16000 83 0.3333333
0.03 0.252525252525253 OD 2000 1e-8 1e-8 0.1 0.05 0 320000 99 0.5
0.03 0.252525252525253 OD 2000 1e-8 1e-8 0.01 0.02 0 160000 99 0.3333333
0.03 0.24 OD 2000 1e-8 1e-8 0.05 0.1 0 320000 100 0.5
0.03 0.24 OD 2000 1e-7 1e-7 1 0.2 0 16000 100 0.1666667
0.03 0.24 OD 2000 1e-7 1e-7 0.05 0.02 0 16000 100 0.5
0.03 0.24 OD 2000 1e-7 1e-7 0.01 0.02 0 16000 100 0.5
0.03 0.24 OD 20000 1e-8 1e-8 0.05 0.01 0 160000 100 0.1666667
0.03 0.24 OD 20000 1e-8 1e-7 0.01 0.1 0 16000 100 0.09090909
0.03 0.24 OD 20000 1e-7 1e-8 0.2 0.2 0 320000 100 0.5
0.03 0.24 OD 20000 1e-7 1e-7 1 0.5 0 320000 100 0.3333333
0.03 0.247524752475248 OD 20000 1e-8 1e-7 1 1 0 16000 101 0.5
0.03 0.247311827956989 OD 2000 1e-7 1e-8 0.05 0.02 0 32000 93 0.2857143
0.03 0.247191011235955 OD 2000 1e-7 1e-8 1 0.5 0 320000 89 0.5
0.03 0.247191011235955 OD 2000 1e-7 1e-8 0.02 0.1 0 16000 89 0.1666667
0.03 0.244444444444444 OD 2000 1e-8 1e-8 0.02 0.1 0 16000 90 0.1666667
0.03 0.244186046511628 OD 2000 1e-7 1e-8 0.2 0.2 0 32000 86 0.5
0.03 0.242105263157895 OD 2000 1e-7 1e-8 0.2 0.1 0 320000 95 0.5
0.03 0.241758241758242 OD 2000 1e-8 1e-8 0.2 1 0 16000 91 0.1666667
0.03 0.241379310344828 OD 2000 1e-7 1e-8 0.5 0.2 0 16000 87 0.2857143
0.03 0.23 OD 2000 1e-8 1e-7 0.05 0.1 0 16000 100 0.5
0.03 0.23 OD 2000 1e-7 1e-7 0.05 0.02 0 32000 100 0.5
0.03 0.23 OD 2000 1e-7 1e-7 0.02 0.05 0 32000 100 0.5
0.03 0.23 OD 20000 1e-8 1e-8 0.2 0.1 0 160000 100 0.5
0.03 0.23 OD 20000 1e-8 1e-8 0.1 0.5 0 320000 100 0.1666667
0.03 0.23 OD 20000 1e-8 1e-8 0.01 0.02 0 160000 100 0.5
0.03 0.23 OD 20000 1e-8 1e-7 0.2 0.5 0 160000 100 0.5
0.03 0.23 OD 20000 1e-7 1e-8 0.1 1 0 16000 100 0.09090909
0.03 0.23 OD 20000 1e-7 1e-7 1 0.5 0 320000 100 0.5
0.03 0.23 OD 20000 1e-7 1e-7 0.2 0.1 0 320000 100 0.5
0.03 0.239583333333333 OD 2000 1e-8 1e-8 0.05 0.1 0 32000 96 0.5
0.03 0.238095238095238 OD 2000 1e-7 1e-8 0.05 0.02 0 16000 84 0.2857143
0.03 0.237113402061856 OD 2000 1e-8 1e-8 0.2 0.1 0 160000 97 0.5
0.03 0.235294117647059 OD 2000 1e-7 1e-8 0.01 0.02 0 16000 85 0.5
0.03 0.23469387755102 OD 2000 1e-8 1e-8 0.1 0.2 0 32000 98 0.3333333
0.03 0.234042553191489 OD 2000 1e-7 1e-8 1 0.2 0 32000 94 0.1666667
0.03 0.233333333333333 OD 2000 1e-8 1e-8 0.2 0.1 0 32000 90 0.3333333
0.03 0.233333333333333 OD 2000 1e-7 1e-8 0.1 0.1 0 32000 90 0.5
0.03 0.233333333333333 OD 2000 1e-7 1e-7 0.05 0.01 0 32000 90 0.1666667
0.03 0.232558139534884 OD 2000 1e-8 1e-8 0.01 0.02 0 16000 86 0.3333333
0.03 0.232558139534884 OD 2000 1e-7 1e-8 0.01 0.01 0 32000 86 0.5
0.03 0.230769230769231 OD 2000 1e-8 1e-8 0.05 0.02 0 32000 91 0.2857143
0.03 0.230769230769231 OD 2000 1e-7 1e-8 0.02 0.05 0 16000 78 0.2857143
0.03 0.22 OD 2000 1e-8 1e-8 0.02 0.01 0 320000 100 0.5
0.03 0.22 OD 2000 1e-8 1e-7 0.1 0.2 0 16000 100 0.5
0.03 0.22 OD 20000 1e-8 1e-8 0.5 0.2 0 320000 100 0.5
0.03 0.22 OD 20000 1e-8 1e-8 0.1 1 0 16000 100 0.09090909
0.03 0.22 OD 20000 1e-8 1e-7 0.2 1 0 160000 100 0.1666667
0.03 0.22 OD 20000 1e-7 1e-8 1 1 0 160000 100 0.5
0.03 0.22 OD 20000 1e-7 1e-8 1 0.5 0 320000 100 0.3333333
0.03 0.22 OD 20000 1e-7 1e-8 0.5 1 0 320000 100 0.5
0.03 0.22 OD 20000 1e-7 1e-8 0.1 0.1 0 320000 100 0.5
0.03 0.22 OD 20000 1e-7 1e-8 0.02 0.02 0 320000 100 0.5
0.03 0.22 OD 20000 1e-7 1e-8 0.02 0.01 0 320000 100 0.5
0.03 0.22 OD 20000 1e-7 1e-7 1 0.5 0 160000 100 0.3333333
0.03 0.22 OD 20000 1e-7 1e-7 0.2 0.1 0 320000 100 0.3333333
0.03 0.22 OD 20000 1e-7 1e-7 0.05 0.05 0 320000 100 0.5
0.03 0.22 OD 20000 1e-7 1e-7 0.01 0.02 0 320000 100 0.5
0.03 0.228915662650602 OD 2000 1e-7 1e-8 0.2 0.2 0 16000 83 0.5
0.03 0.228915662650602 OD 2000 1e-7 1e-8 0.1 0.2 0 16000 83 0.5
0.03 0.228260869565217 OD 2000 1e-7 1e-8 0.5 0.2 0 32000 92 0.2857143
0.03 0.227848101265823 OD 2000 1e-7 1e-8 1 0.5 0 32000 79 0.3333333
0.03 0.225806451612903 OD 2000 1e-8 1e-8 0.02 0.01 0 32000 93 0.3333333
0.03 0.225806451612903 OD 2000 1e-7 1e-8 0.1 0.2 0 160000 93 0.5
0.03 0.225806451612903 OD 2000 1e-7 1e-8 0.1 0.02 0 160000 93 0.1666667
0.03 0.225806451612903 OD 2000 1e-7 1e-8 0.02 0.02 0 160000 93 0.5
0.03 0.223684210526316 OD 2000 1e-7 1e-8 0.05 0.01 0 32000 76 0.1666667
0.03 0.223404255319149 OD 2000 1e-7 1e-8 0.2 1 0 160000 94 0.1666667
0.03 0.221052631578947 OD 2000 1e-7 1e-8 0.1 0.05 0 160000 95 0.5
0.03 0.221052631578947 OD 2000 1e-7 1e-8 0.01 0.02 0 320000 95 0.3333333
0.03 0.21 OD 2000 1e-8 1e-7 0.5 0.1 0 320000 100 0.5
0.03 0.21 OD 2000 1e-8 1e-7 0.1 1 0 16000 100 0.09090909
0.03 0.21 OD 2000 1e-8 1e-7 0.05 0.02 0 16000 100 0.5
0.03 0.21 OD 2000 1e-7 1e-7 0.05 0.01 0 16000 100 0.1666667
0.03 0.21 OD 20000 1e-8 1e-8 0.1 0.5 0 160000 100 0.1666667
0.03 0.21 OD 20000 1e-8 1e-8 0.1 0.05 0 160000 100 0.5
0.03 0.21 OD 20000 1e-8 1e-8 0.02 0.05 0 160000 100 0.5
0.03 0.21 OD 20000 1e-8 1e-7 1 0.1 0 320000 100 0.09090909
0.03 0.21 OD 20000 1e-7 1e-8 0.02 0.01 0 320000 100 0.3333333
0.03 0.21 OD 20000 1e-7 1e-7 0.01 0.01 0 160000 100 0.5
0.03 0.218390804597701 OD 2000 1e-7 1e-8 0.2 1 0 32000 87 0.1666667
0.03 0.217391304347826 OD 2000 1e-7 1e-8 0.1 0.05 0 32000 92 0.3333333
0.03 0.216867469879518 OD 2000 1e-8 1e-8 0.05 0.01 0 32000 83 0.1666667
0.03 0.213483146067416 OD 2000 1e-8 1e-8 0.1 0.02 0 32000 89 0.1666667
0.03 0.2125 OD 2000 1e-8 1e-8 0.05 0.1 0 16000 80 0.5
0.03 0.208791208791209 OD 2000 1e-8 1e-8 0.1 0.05 0 32000 91 0.5
0.03 0.208791208791209 OD 2000 1e-7 1e-8 0.5 1 0 160000 91 0.5
0.03 0.202380952380952 OD 2000 1e-8 1e-8 0.01 0.05 0 16000 84 0.1666667
0.03 0.202380952380952 OD 2000 1e-7 1e-8 0.1 0.05 0 16000 84 0.5
0.03 0.202247191011236 OD 2000 1e-7 1e-8 0.2 0.5 0 32000 89 0.2857143
0.03 0.202127659574468 OD 2000 1e-7 1e-8 0.5 0.2 0 160000 94 0.2857143
0.03 0.202020202020202 OD 2000 1e-8 1e-8 0.01 0.02 0 160000 99 0.5
0.03 0.1 OD 2000 1e-7 1e-7 1 0.2 0 320000 100 0.5
0.03 0.1 OD 2000 1e-7 1e-7 0.1 1 0 320000 100 0.09090909
0.03 0.1 OD 20000 1e-8 1e-8 1 0.2 0 16000 100 0.1666667
0.03 0.1 OD 20000 1e-8 1e-8 0.1 0.2 0 16000 100 0.3333333
0.03 0.1 OD 20000 1e-8 1e-8 0.05 0.1 0 32000 100 0.5
0.03 0.1 OD 20000 1e-8 1e-7 1 0.5 0 32000 100 0.3333333
0.03 0.1 OD 20000 1e-8 1e-7 0.5 0.1 0 32000 100 0.1666667
0.03 0.1 OD 20000 1e-8 1e-7 0.1 1 0 32000 100 0.09090909
0.03 0.1 OD 20000 1e-8 1e-7 0.1 0.01 0 32000 100 0.09090909
0.03 0.1 OD 20000 1e-7 1e-8 1 0.5 0 16000 100 0.5
0.03 0.1 OD 20000 1e-7 1e-8 1 0.5 0 160000 100 0.5
0.03 0.1 OD 20000 1e-7 1e-8 0.5 0.2 0 320000 100 0.5
