alpha power seltype Ne rec mut s1 s2 t
0.04 0.872727272727273 OD 2 1e-8 1e-8 0.9 0.1 160000
0.05 0.890909090909091 OD 2 1e-8 1e-8 0.9 0.1 160000
0.06 0.890909090909091 OD 2 1e-8 1e-8 0.9 0.1 160000
0.07 0.909090909090909 OD 2 1e-8 1e-8 0.9 0.1 160000
0.08 0.909090909090909 OD 2 1e-8 1e-8 0.9 0.1 160000
0.09 0.909090909090909 OD 2 1e-8 1e-8 0.9 0.1 160000
0.1 0.927272727272727 OD 2 1e-8 1e-8 0.9 0.1 160000
0.11 0.927272727272727 OD 2 1e-8 1e-8 0.9 0.1 160000
0.12 0.927272727272727 OD 2 1e-8 1e-8 0.9 0.1 160000
0.13 0.945454545454545 OD 2 1e-8 1e-8 0.9 0.1 160000
0.14 0.945454545454545 OD 2 1e-8 1e-8 0.9 0.1 160000
0.15 0.945454545454545 OD 2 1e-8 1e-8 0.9 0.1 160000
0.16 0.963636363636364 OD 2 1e-8 1e-8 0.9 0.1 160000
0.17 0.981818181818182 OD 2 1e-8 1e-8 0.9 0.1 160000
0.18 0.981818181818182 OD 2 1e-8 1e-8 0.9 0.1 160000
0.19 0.981818181818182 OD 2 1e-8 1e-8 0.9 0.1 160000
0.2 0.981818181818182 OD 2 1e-8 1e-8 0.9 0.1 160000
0.21 0.981818181818182 OD 2 1e-8 1e-8 0.9 0.1 160000
0.22 0.981818181818182 OD 2 1e-8 1e-8 0.9 0.1 160000
0.23 0.981818181818182 OD 2 1e-8 1e-8 0.9 0.1 160000
0.24 0.981818181818182 OD 2 1e-8 1e-8 0.9 0.1 160000
0.25 0.981818181818182 OD 2 1e-8 1e-8 0.9 0.1 160000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.0909090909090909 OD 2 1e-8 1e-8 0.9 0.1 16000
0.02 0.0909090909090909 OD 2 1e-8 1e-8 0.9 0.1 16000
0.03 0.145454545454545 OD 2 1e-8 1e-8 0.9 0.1 16000
0.04 0.145454545454545 OD 2 1e-8 1e-8 0.9 0.1 16000
0.05 0.2 OD 2 1e-8 1e-8 0.9 0.1 16000
0.06 0.254545454545455 OD 2 1e-8 1e-8 0.9 0.1 16000
0.07 0.309090909090909 OD 2 1e-8 1e-8 0.9 0.1 16000
0.08 0.327272727272727 OD 2 1e-8 1e-8 0.9 0.1 16000
0.09 0.327272727272727 OD 2 1e-8 1e-8 0.9 0.1 16000
0.1 0.327272727272727 OD 2 1e-8 1e-8 0.9 0.1 16000
0.11 0.363636363636364 OD 2 1e-8 1e-8 0.9 0.1 16000
0.12 0.4 OD 2 1e-8 1e-8 0.9 0.1 16000
0.13 0.436363636363636 OD 2 1e-8 1e-8 0.9 0.1 16000
0.14 0.436363636363636 OD 2 1e-8 1e-8 0.9 0.1 16000
0.15 0.454545454545455 OD 2 1e-8 1e-8 0.9 0.1 16000
0.16 0.472727272727273 OD 2 1e-8 1e-8 0.9 0.1 16000
0.17 0.490909090909091 OD 2 1e-8 1e-8 0.9 0.1 16000
0.18 0.490909090909091 OD 2 1e-8 1e-8 0.9 0.1 16000
0.19 0.490909090909091 OD 2 1e-8 1e-8 0.9 0.1 16000
0.2 0.509090909090909 OD 2 1e-8 1e-8 0.9 0.1 16000
0.21 0.509090909090909 OD 2 1e-8 1e-8 0.9 0.1 16000
0.22 0.545454545454545 OD 2 1e-8 1e-8 0.9 0.1 16000
0.23 0.545454545454545 OD 2 1e-8 1e-8 0.9 0.1 16000
0.24 0.581818181818182 OD 2 1e-8 1e-8 0.9 0.1 16000
0.25 0.581818181818182 OD 2 1e-8 1e-8 0.9 0.1 16000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.872727272727273 OD 2 1e-8 1e-8 0.9 0.1 320000
0.02 0.909090909090909 OD 2 1e-8 1e-8 0.9 0.1 320000
0.03 0.945454545454545 OD 2 1e-8 1e-8 0.9 0.1 320000
0.04 0.945454545454545 OD 2 1e-8 1e-8 0.9 0.1 320000
0.05 0.945454545454545 OD 2 1e-8 1e-8 0.9 0.1 320000
0.06 0.963636363636364 OD 2 1e-8 1e-8 0.9 0.1 320000
0.07 0.963636363636364 OD 2 1e-8 1e-8 0.9 0.1 320000
0.08 0.981818181818182 OD 2 1e-8 1e-8 0.9 0.1 320000
0.09 0.981818181818182 OD 2 1e-8 1e-8 0.9 0.1 320000
0.1 0.981818181818182 OD 2 1e-8 1e-8 0.9 0.1 320000
0.11 0.981818181818182 OD 2 1e-8 1e-8 0.9 0.1 320000
0.12 0.981818181818182 OD 2 1e-8 1e-8 0.9 0.1 320000
0.13 0.981818181818182 OD 2 1e-8 1e-8 0.9 0.1 320000
0.14 0.981818181818182 OD 2 1e-8 1e-8 0.9 0.1 320000
0.15 0.981818181818182 OD 2 1e-8 1e-8 0.9 0.1 320000
0.16 0.981818181818182 OD 2 1e-8 1e-8 0.9 0.1 320000
0.17 0.981818181818182 OD 2 1e-8 1e-8 0.9 0.1 320000
0.18 0.981818181818182 OD 2 1e-8 1e-8 0.9 0.1 320000
0.19 0.981818181818182 OD 2 1e-8 1e-8 0.9 0.1 320000
0.2 0.981818181818182 OD 2 1e-8 1e-8 0.9 0.1 320000
0.21 0.981818181818182 OD 2 1e-8 1e-8 0.9 0.1 320000
0.22 0.981818181818182 OD 2 1e-8 1e-8 0.9 0.1 320000
0.23 0.981818181818182 OD 2 1e-8 1e-8 0.9 0.1 320000
0.24 0.981818181818182 OD 2 1e-8 1e-8 0.9 0.1 320000
0.25 0.981818181818182 OD 2 1e-8 1e-8 0.9 0.1 320000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.345454545454545 OD 2 1e-8 1e-8 0.9 0.1 32000
0.02 0.436363636363636 OD 2 1e-8 1e-8 0.9 0.1 32000
0.03 0.509090909090909 OD 2 1e-8 1e-8 0.9 0.1 32000
0.04 0.563636363636364 OD 2 1e-8 1e-8 0.9 0.1 32000
0.05 0.581818181818182 OD 2 1e-8 1e-8 0.9 0.1 32000
0.06 0.6 OD 2 1e-8 1e-8 0.9 0.1 32000
0.07 0.636363636363636 OD 2 1e-8 1e-8 0.9 0.1 32000
0.08 0.636363636363636 OD 2 1e-8 1e-8 0.9 0.1 32000
0.09 0.654545454545455 OD 2 1e-8 1e-8 0.9 0.1 32000
0.1 0.690909090909091 OD 2 1e-8 1e-8 0.9 0.1 32000
0.11 0.709090909090909 OD 2 1e-8 1e-8 0.9 0.1 32000
0.12 0.709090909090909 OD 2 1e-8 1e-8 0.9 0.1 32000
0.13 0.709090909090909 OD 2 1e-8 1e-8 0.9 0.1 32000
0.14 0.709090909090909 OD 2 1e-8 1e-8 0.9 0.1 32000
0.15 0.745454545454545 OD 2 1e-8 1e-8 0.9 0.1 32000
0.16 0.763636363636364 OD 2 1e-8 1e-8 0.9 0.1 32000
0.17 0.763636363636364 OD 2 1e-8 1e-8 0.9 0.1 32000
0.18 0.781818181818182 OD 2 1e-8 1e-8 0.9 0.1 32000
0.19 0.781818181818182 OD 2 1e-8 1e-8 0.9 0.1 32000
0.2 0.781818181818182 OD 2 1e-8 1e-8 0.9 0.1 32000
0.21 0.818181818181818 OD 2 1e-8 1e-8 0.9 0.1 32000
0.22 0.818181818181818 OD 2 1e-8 1e-8 0.9 0.1 32000
0.23 0.818181818181818 OD 2 1e-8 1e-8 0.9 0.1 32000
0.24 0.818181818181818 OD 2 1e-8 1e-8 0.9 0.1 32000
0.25 0.818181818181818 OD 2 1e-8 1e-8 0.9 0.1 32000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.716666666666667 OD 2 1e-8 1e-8 0.9 0.2 160000
0.02 0.766666666666667 OD 2 1e-8 1e-8 0.9 0.2 160000
0.03 0.8 OD 2 1e-8 1e-8 0.9 0.2 160000
0.04 0.8 OD 2 1e-8 1e-8 0.9 0.2 160000
0.05 0.816666666666667 OD 2 1e-8 1e-8 0.9 0.2 160000
0.06 0.883333333333333 OD 2 1e-8 1e-8 0.9 0.2 160000
0.07 0.883333333333333 OD 2 1e-8 1e-8 0.9 0.2 160000
0.08 0.916666666666667 OD 2 1e-8 1e-8 0.9 0.2 160000
0.09 0.916666666666667 OD 2 1e-8 1e-8 0.9 0.2 160000
0.1 0.933333333333333 OD 2 1e-8 1e-8 0.9 0.2 160000
0.11 0.933333333333333 OD 2 1e-8 1e-8 0.9 0.2 160000
0.12 0.933333333333333 OD 2 1e-8 1e-8 0.9 0.2 160000
0.13 0.933333333333333 OD 2 1e-8 1e-8 0.9 0.2 160000
0.14 0.933333333333333 OD 2 1e-8 1e-8 0.9 0.2 160000
0.15 0.95 OD 2 1e-8 1e-8 0.9 0.2 160000
0.16 0.95 OD 2 1e-8 1e-8 0.9 0.2 160000
0.17 0.95 OD 2 1e-8 1e-8 0.9 0.2 160000
0.18 0.95 OD 2 1e-8 1e-8 0.9 0.2 160000
0.19 0.95 OD 2 1e-8 1e-8 0.9 0.2 160000
0.2 0.95 OD 2 1e-8 1e-8 0.9 0.2 160000
0.21 0.95 OD 2 1e-8 1e-8 0.9 0.2 160000
0.22 0.95 OD 2 1e-8 1e-8 0.9 0.2 160000
0.23 0.95 OD 2 1e-8 1e-8 0.9 0.2 160000
0.24 0.95 OD 2 1e-8 1e-8 0.9 0.2 160000
0.25 0.966666666666667 OD 2 1e-8 1e-8 0.9 0.2 160000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.05 OD 2 1e-8 1e-8 0.9 0.2 16000
0.02 0.0666666666666667 OD 2 1e-8 1e-8 0.9 0.2 16000
0.03 0.1 OD 2 1e-8 1e-8 0.9 0.2 16000
0.04 0.2 OD 2 1e-8 1e-8 0.9 0.2 16000
0.05 0.25 OD 2 1e-8 1e-8 0.9 0.2 16000
0.06 0.266666666666667 OD 2 1e-8 1e-8 0.9 0.2 16000
0.07 0.333333333333333 OD 2 1e-8 1e-8 0.9 0.2 16000
0.08 0.35 OD 2 1e-8 1e-8 0.9 0.2 16000
0.09 0.35 OD 2 1e-8 1e-8 0.9 0.2 16000
0.1 0.35 OD 2 1e-8 1e-8 0.9 0.2 16000
0.11 0.383333333333333 OD 2 1e-8 1e-8 0.9 0.2 16000
0.12 0.4 OD 2 1e-8 1e-8 0.9 0.2 16000
0.13 0.433333333333333 OD 2 1e-8 1e-8 0.9 0.2 16000
0.14 0.483333333333333 OD 2 1e-8 1e-8 0.9 0.2 16000
0.15 0.5 OD 2 1e-8 1e-8 0.9 0.2 16000
0.16 0.5 OD 2 1e-8 1e-8 0.9 0.2 16000
0.17 0.533333333333333 OD 2 1e-8 1e-8 0.9 0.2 16000
0.18 0.55 OD 2 1e-8 1e-8 0.9 0.2 16000
0.19 0.583333333333333 OD 2 1e-8 1e-8 0.9 0.2 16000
0.2 0.6 OD 2 1e-8 1e-8 0.9 0.2 16000
0.21 0.6 OD 2 1e-8 1e-8 0.9 0.2 16000
0.22 0.616666666666667 OD 2 1e-8 1e-8 0.9 0.2 16000
0.23 0.633333333333333 OD 2 1e-8 1e-8 0.9 0.2 16000
0.24 0.633333333333333 OD 2 1e-8 1e-8 0.9 0.2 16000
0.25 0.633333333333333 OD 2 1e-8 1e-8 0.9 0.2 16000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.883333333333333 OD 2 1e-8 1e-8 0.9 0.2 320000
0.02 0.916666666666667 OD 2 1e-8 1e-8 0.9 0.2 320000
0.03 0.916666666666667 OD 2 1e-8 1e-8 0.9 0.2 320000
0.04 0.916666666666667 OD 2 1e-8 1e-8 0.9 0.2 320000
0.05 0.916666666666667 OD 2 1e-8 1e-8 0.9 0.2 320000
0.06 0.933333333333333 OD 2 1e-8 1e-8 0.9 0.2 320000
0.07 0.933333333333333 OD 2 1e-8 1e-8 0.9 0.2 320000
0.08 0.933333333333333 OD 2 1e-8 1e-8 0.9 0.2 320000
0.09 0.933333333333333 OD 2 1e-8 1e-8 0.9 0.2 320000
0.1 0.933333333333333 OD 2 1e-8 1e-8 0.9 0.2 320000
0.11 0.933333333333333 OD 2 1e-8 1e-8 0.9 0.2 320000
0.12 0.933333333333333 OD 2 1e-8 1e-8 0.9 0.2 320000
0.13 0.933333333333333 OD 2 1e-8 1e-8 0.9 0.2 320000
0.14 0.933333333333333 OD 2 1e-8 1e-8 0.9 0.2 320000
0.15 0.933333333333333 OD 2 1e-8 1e-8 0.9 0.2 320000
0.16 0.95 OD 2 1e-8 1e-8 0.9 0.2 320000
0.17 0.966666666666667 OD 2 1e-8 1e-8 0.9 0.2 320000
0.18 0.966666666666667 OD 2 1e-8 1e-8 0.9 0.2 320000
0.19 0.966666666666667 OD 2 1e-8 1e-8 0.9 0.2 320000
0.2 0.966666666666667 OD 2 1e-8 1e-8 0.9 0.2 320000
0.21 0.966666666666667 OD 2 1e-8 1e-8 0.9 0.2 320000
0.22 0.966666666666667 OD 2 1e-8 1e-8 0.9 0.2 320000
0.23 0.966666666666667 OD 2 1e-8 1e-8 0.9 0.2 320000
0.24 0.966666666666667 OD 2 1e-8 1e-8 0.9 0.2 320000
0.25 0.966666666666667 OD 2 1e-8 1e-8 0.9 0.2 320000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.4 OD 2 1e-8 1e-8 0.9 0.2 32000
0.02 0.433333333333333 OD 2 1e-8 1e-8 0.9 0.2 32000
0.03 0.5 OD 2 1e-8 1e-8 0.9 0.2 32000
0.04 0.516666666666667 OD 2 1e-8 1e-8 0.9 0.2 32000
0.05 0.566666666666667 OD 2 1e-8 1e-8 0.9 0.2 32000
0.06 0.566666666666667 OD 2 1e-8 1e-8 0.9 0.2 32000
0.07 0.616666666666667 OD 2 1e-8 1e-8 0.9 0.2 32000
0.08 0.633333333333333 OD 2 1e-8 1e-8 0.9 0.2 32000
0.09 0.65 OD 2 1e-8 1e-8 0.9 0.2 32000
0.1 0.666666666666667 OD 2 1e-8 1e-8 0.9 0.2 32000
0.11 0.683333333333333 OD 2 1e-8 1e-8 0.9 0.2 32000
0.12 0.7 OD 2 1e-8 1e-8 0.9 0.2 32000
0.13 0.7 OD 2 1e-8 1e-8 0.9 0.2 32000
0.14 0.7 OD 2 1e-8 1e-8 0.9 0.2 32000
0.15 0.733333333333333 OD 2 1e-8 1e-8 0.9 0.2 32000
0.16 0.75 OD 2 1e-8 1e-8 0.9 0.2 32000
0.17 0.75 OD 2 1e-8 1e-8 0.9 0.2 32000
0.18 0.766666666666667 OD 2 1e-8 1e-8 0.9 0.2 32000
0.19 0.783333333333333 OD 2 1e-8 1e-8 0.9 0.2 32000
0.2 0.783333333333333 OD 2 1e-8 1e-8 0.9 0.2 32000
0.21 0.816666666666667 OD 2 1e-8 1e-8 0.9 0.2 32000
0.22 0.816666666666667 OD 2 1e-8 1e-8 0.9 0.2 32000
0.23 0.816666666666667 OD 2 1e-8 1e-8 0.9 0.2 32000
0.24 0.816666666666667 OD 2 1e-8 1e-8 0.9 0.2 32000
0.25 0.816666666666667 OD 2 1e-8 1e-8 0.9 0.2 32000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.677966101694915 OD 2 1e-8 1e-8 0.9 0.5 160000
0.02 0.745762711864407 OD 2 1e-8 1e-8 0.9 0.5 160000
0.03 0.830508474576271 OD 2 1e-8 1e-8 0.9 0.5 160000
0.04 0.847457627118644 OD 2 1e-8 1e-8 0.9 0.5 160000
0.05 0.898305084745763 OD 2 1e-8 1e-8 0.9 0.5 160000
0.06 0.898305084745763 OD 2 1e-8 1e-8 0.9 0.5 160000
0.07 0.915254237288136 OD 2 1e-8 1e-8 0.9 0.5 160000
0.08 0.915254237288136 OD 2 1e-8 1e-8 0.9 0.5 160000
0.09 0.915254237288136 OD 2 1e-8 1e-8 0.9 0.5 160000
0.1 0.932203389830508 OD 2 1e-8 1e-8 0.9 0.5 160000
0.11 0.932203389830508 OD 2 1e-8 1e-8 0.9 0.5 160000
0.12 0.932203389830508 OD 2 1e-8 1e-8 0.9 0.5 160000
0.13 0.932203389830508 OD 2 1e-8 1e-8 0.9 0.5 160000
0.14 0.949152542372881 OD 2 1e-8 1e-8 0.9 0.5 160000
0.15 0.949152542372881 OD 2 1e-8 1e-8 0.9 0.5 160000
0.16 0.966101694915254 OD 2 1e-8 1e-8 0.9 0.5 160000
0.17 0.966101694915254 OD 2 1e-8 1e-8 0.9 0.5 160000
0.18 0.966101694915254 OD 2 1e-8 1e-8 0.9 0.5 160000
0.19 0.966101694915254 OD 2 1e-8 1e-8 0.9 0.5 160000
0.2 0.966101694915254 OD 2 1e-8 1e-8 0.9 0.5 160000
0.21 0.966101694915254 OD 2 1e-8 1e-8 0.9 0.5 160000
0.22 0.966101694915254 OD 2 1e-8 1e-8 0.9 0.5 160000
0.23 0.966101694915254 OD 2 1e-8 1e-8 0.9 0.5 160000
0.24 0.966101694915254 OD 2 1e-8 1e-8 0.9 0.5 160000
0.25 0.966101694915254 OD 2 1e-8 1e-8 0.9 0.5 160000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.135593220338983 OD 2 1e-8 1e-8 0.9 0.5 16000
0.02 0.152542372881356 OD 2 1e-8 1e-8 0.9 0.5 16000
0.03 0.220338983050847 OD 2 1e-8 1e-8 0.9 0.5 16000
0.04 0.254237288135593 OD 2 1e-8 1e-8 0.9 0.5 16000
0.05 0.254237288135593 OD 2 1e-8 1e-8 0.9 0.5 16000
0.06 0.305084745762712 OD 2 1e-8 1e-8 0.9 0.5 16000
0.07 0.322033898305085 OD 2 1e-8 1e-8 0.9 0.5 16000
0.08 0.338983050847458 OD 2 1e-8 1e-8 0.9 0.5 16000
0.09 0.338983050847458 OD 2 1e-8 1e-8 0.9 0.5 16000
0.1 0.406779661016949 OD 2 1e-8 1e-8 0.9 0.5 16000
0.11 0.423728813559322 OD 2 1e-8 1e-8 0.9 0.5 16000
0.12 0.457627118644068 OD 2 1e-8 1e-8 0.9 0.5 16000
0.13 0.457627118644068 OD 2 1e-8 1e-8 0.9 0.5 16000
0.14 0.491525423728814 OD 2 1e-8 1e-8 0.9 0.5 16000
0.15 0.508474576271186 OD 2 1e-8 1e-8 0.9 0.5 16000
0.16 0.542372881355932 OD 2 1e-8 1e-8 0.9 0.5 16000
0.17 0.542372881355932 OD 2 1e-8 1e-8 0.9 0.5 16000
0.18 0.576271186440678 OD 2 1e-8 1e-8 0.9 0.5 16000
0.19 0.576271186440678 OD 2 1e-8 1e-8 0.9 0.5 16000
0.2 0.576271186440678 OD 2 1e-8 1e-8 0.9 0.5 16000
0.21 0.610169491525424 OD 2 1e-8 1e-8 0.9 0.5 16000
0.22 0.627118644067797 OD 2 1e-8 1e-8 0.9 0.5 16000
0.23 0.644067796610169 OD 2 1e-8 1e-8 0.9 0.5 16000
0.24 0.644067796610169 OD 2 1e-8 1e-8 0.9 0.5 16000
0.25 0.644067796610169 OD 2 1e-8 1e-8 0.9 0.5 16000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.88135593220339 OD 2 1e-8 1e-8 0.9 0.5 320000
0.02 0.949152542372881 OD 2 1e-8 1e-8 0.9 0.5 320000
0.03 0.949152542372881 OD 2 1e-8 1e-8 0.9 0.5 320000
0.04 0.949152542372881 OD 2 1e-8 1e-8 0.9 0.5 320000
0.05 0.949152542372881 OD 2 1e-8 1e-8 0.9 0.5 320000
0.06 0.949152542372881 OD 2 1e-8 1e-8 0.9 0.5 320000
0.07 0.949152542372881 OD 2 1e-8 1e-8 0.9 0.5 320000
0.08 0.949152542372881 OD 2 1e-8 1e-8 0.9 0.5 320000
0.09 0.949152542372881 OD 2 1e-8 1e-8 0.9 0.5 320000
0.1 0.949152542372881 OD 2 1e-8 1e-8 0.9 0.5 320000
0.11 0.949152542372881 OD 2 1e-8 1e-8 0.9 0.5 320000
0.12 0.949152542372881 OD 2 1e-8 1e-8 0.9 0.5 320000
0.13 0.949152542372881 OD 2 1e-8 1e-8 0.9 0.5 320000
0.14 0.949152542372881 OD 2 1e-8 1e-8 0.9 0.5 320000
0.15 0.949152542372881 OD 2 1e-8 1e-8 0.9 0.5 320000
0.16 0.966101694915254 OD 2 1e-8 1e-8 0.9 0.5 320000
0.17 0.966101694915254 OD 2 1e-8 1e-8 0.9 0.5 320000
0.18 0.966101694915254 OD 2 1e-8 1e-8 0.9 0.5 320000
0.19 0.966101694915254 OD 2 1e-8 1e-8 0.9 0.5 320000
0.2 0.966101694915254 OD 2 1e-8 1e-8 0.9 0.5 320000
0.21 0.966101694915254 OD 2 1e-8 1e-8 0.9 0.5 320000
0.22 0.966101694915254 OD 2 1e-8 1e-8 0.9 0.5 320000
0.23 0.966101694915254 OD 2 1e-8 1e-8 0.9 0.5 320000
0.24 0.966101694915254 OD 2 1e-8 1e-8 0.9 0.5 320000
0.25 0.966101694915254 OD 2 1e-8 1e-8 0.9 0.5 320000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.220338983050847 OD 2 1e-8 1e-8 0.9 0.5 32000
0.02 0.271186440677966 OD 2 1e-8 1e-8 0.9 0.5 32000
0.03 0.406779661016949 OD 2 1e-8 1e-8 0.9 0.5 32000
0.04 0.440677966101695 OD 2 1e-8 1e-8 0.9 0.5 32000
0.05 0.457627118644068 OD 2 1e-8 1e-8 0.9 0.5 32000
0.06 0.508474576271186 OD 2 1e-8 1e-8 0.9 0.5 32000
0.07 0.525423728813559 OD 2 1e-8 1e-8 0.9 0.5 32000
0.08 0.525423728813559 OD 2 1e-8 1e-8 0.9 0.5 32000
0.09 0.559322033898305 OD 2 1e-8 1e-8 0.9 0.5 32000
0.1 0.593220338983051 OD 2 1e-8 1e-8 0.9 0.5 32000
0.11 0.610169491525424 OD 2 1e-8 1e-8 0.9 0.5 32000
0.12 0.627118644067797 OD 2 1e-8 1e-8 0.9 0.5 32000
0.13 0.627118644067797 OD 2 1e-8 1e-8 0.9 0.5 32000
0.14 0.627118644067797 OD 2 1e-8 1e-8 0.9 0.5 32000
0.15 0.644067796610169 OD 2 1e-8 1e-8 0.9 0.5 32000
0.16 0.644067796610169 OD 2 1e-8 1e-8 0.9 0.5 32000
0.17 0.677966101694915 OD 2 1e-8 1e-8 0.9 0.5 32000
0.18 0.677966101694915 OD 2 1e-8 1e-8 0.9 0.5 32000
0.19 0.677966101694915 OD 2 1e-8 1e-8 0.9 0.5 32000
0.2 0.711864406779661 OD 2 1e-8 1e-8 0.9 0.5 32000
0.21 0.711864406779661 OD 2 1e-8 1e-8 0.9 0.5 32000
0.22 0.711864406779661 OD 2 1e-8 1e-8 0.9 0.5 32000
0.23 0.711864406779661 OD 2 1e-8 1e-8 0.9 0.5 32000
0.24 0.711864406779661 OD 2 1e-8 1e-8 0.9 0.5 32000
0.25 0.711864406779661 OD 2 1e-8 1e-8 0.9 0.5 32000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.765625 OD 2 1e-8 1e-8 0.9 0.9 160000
0.02 0.796875 OD 2 1e-8 1e-8 0.9 0.9 160000
0.03 0.828125 OD 2 1e-8 1e-8 0.9 0.9 160000
0.04 0.875 OD 2 1e-8 1e-8 0.9 0.9 160000
0.05 0.9375 OD 2 1e-8 1e-8 0.9 0.9 160000
0.06 0.9375 OD 2 1e-8 1e-8 0.9 0.9 160000
0.07 0.9375 OD 2 1e-8 1e-8 0.9 0.9 160000
0.08 0.953125 OD 2 1e-8 1e-8 0.9 0.9 160000
0.09 0.953125 OD 2 1e-8 1e-8 0.9 0.9 160000
0.1 0.953125 OD 2 1e-8 1e-8 0.9 0.9 160000
0.11 0.953125 OD 2 1e-8 1e-8 0.9 0.9 160000
0.12 0.96875 OD 2 1e-8 1e-8 0.9 0.9 160000
0.13 0.96875 OD 2 1e-8 1e-8 0.9 0.9 160000
0.14 0.96875 OD 2 1e-8 1e-8 0.9 0.9 160000
0.15 0.96875 OD 2 1e-8 1e-8 0.9 0.9 160000
0.16 0.96875 OD 2 1e-8 1e-8 0.9 0.9 160000
0.17 0.96875 OD 2 1e-8 1e-8 0.9 0.9 160000
0.18 0.96875 OD 2 1e-8 1e-8 0.9 0.9 160000
0.19 0.96875 OD 2 1e-8 1e-8 0.9 0.9 160000
0.2 0.984375 OD 2 1e-8 1e-8 0.9 0.9 160000
0.21 0.984375 OD 2 1e-8 1e-8 0.9 0.9 160000
0.22 0.984375 OD 2 1e-8 1e-8 0.9 0.9 160000
0.23 0.984375 OD 2 1e-8 1e-8 0.9 0.9 160000
0.24 0.984375 OD 2 1e-8 1e-8 0.9 0.9 160000
0.25 0.984375 OD 2 1e-8 1e-8 0.9 0.9 160000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.109375 OD 2 1e-8 1e-8 0.9 0.9 16000
0.02 0.140625 OD 2 1e-8 1e-8 0.9 0.9 16000
0.03 0.25 OD 2 1e-8 1e-8 0.9 0.9 16000
0.04 0.296875 OD 2 1e-8 1e-8 0.9 0.9 16000
0.05 0.34375 OD 2 1e-8 1e-8 0.9 0.9 16000
0.06 0.375 OD 2 1e-8 1e-8 0.9 0.9 16000
0.07 0.40625 OD 2 1e-8 1e-8 0.9 0.9 16000
0.08 0.421875 OD 2 1e-8 1e-8 0.9 0.9 16000
0.09 0.4375 OD 2 1e-8 1e-8 0.9 0.9 16000
0.1 0.4375 OD 2 1e-8 1e-8 0.9 0.9 16000
0.11 0.5 OD 2 1e-8 1e-8 0.9 0.9 16000
0.12 0.53125 OD 2 1e-8 1e-8 0.9 0.9 16000
0.13 0.53125 OD 2 1e-8 1e-8 0.9 0.9 16000
0.14 0.546875 OD 2 1e-8 1e-8 0.9 0.9 16000
0.15 0.5625 OD 2 1e-8 1e-8 0.9 0.9 16000
0.16 0.578125 OD 2 1e-8 1e-8 0.9 0.9 16000
0.17 0.578125 OD 2 1e-8 1e-8 0.9 0.9 16000
0.18 0.609375 OD 2 1e-8 1e-8 0.9 0.9 16000
0.19 0.640625 OD 2 1e-8 1e-8 0.9 0.9 16000
0.2 0.65625 OD 2 1e-8 1e-8 0.9 0.9 16000
0.21 0.65625 OD 2 1e-8 1e-8 0.9 0.9 16000
0.22 0.65625 OD 2 1e-8 1e-8 0.9 0.9 16000
0.23 0.65625 OD 2 1e-8 1e-8 0.9 0.9 16000
0.24 0.65625 OD 2 1e-8 1e-8 0.9 0.9 16000
0.25 0.671875 OD 2 1e-8 1e-8 0.9 0.9 16000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.84375 OD 2 1e-8 1e-8 0.9 0.9 320000
0.02 0.921875 OD 2 1e-8 1e-8 0.9 0.9 320000
0.03 0.9375 OD 2 1e-8 1e-8 0.9 0.9 320000
0.04 0.953125 OD 2 1e-8 1e-8 0.9 0.9 320000
0.05 0.953125 OD 2 1e-8 1e-8 0.9 0.9 320000
0.06 0.953125 OD 2 1e-8 1e-8 0.9 0.9 320000
0.07 0.96875 OD 2 1e-8 1e-8 0.9 0.9 320000
0.08 0.984375 OD 2 1e-8 1e-8 0.9 0.9 320000
0.09 0.984375 OD 2 1e-8 1e-8 0.9 0.9 320000
0.1 0.984375 OD 2 1e-8 1e-8 0.9 0.9 320000
0.11 0.984375 OD 2 1e-8 1e-8 0.9 0.9 320000
0.12 0.984375 OD 2 1e-8 1e-8 0.9 0.9 320000
0.13 0.984375 OD 2 1e-8 1e-8 0.9 0.9 320000
0.14 0.984375 OD 2 1e-8 1e-8 0.9 0.9 320000
0.15 0.984375 OD 2 1e-8 1e-8 0.9 0.9 320000
0.16 0.984375 OD 2 1e-8 1e-8 0.9 0.9 320000
0.17 0.984375 OD 2 1e-8 1e-8 0.9 0.9 320000
0.18 0.984375 OD 2 1e-8 1e-8 0.9 0.9 320000
0.19 0.984375 OD 2 1e-8 1e-8 0.9 0.9 320000
0.2 0.984375 OD 2 1e-8 1e-8 0.9 0.9 320000
0.21 0.984375 OD 2 1e-8 1e-8 0.9 0.9 320000
0.22 0.984375 OD 2 1e-8 1e-8 0.9 0.9 320000
